dataset,n_samples,n_features,chunk_size,total_chunks,c_thresh,method,overall_coverage_pct,peak_memory_kb,avg_latency_ms,total_time_sec,sample_far_pct,chunk_far_pct,arl_0,arl_1,total_ooc_chunks,ooc_chunk_rate,joint_coverage_pct,joint_far_pct,fwer_adjusted_alpha_dim,key
TEP Mode 4,1719000,34,500,3438,10,Baseline Shewhart Chart,84.72102282448756,1.1484375,0.6180560823153001,2.1897853329999997,15.278977175512438,97.5609756097561,0.025,1.0017693895606017,3431,0.9979639325189064,,,,tep4
TEP Mode 4,1719000,34,500,3438,3,Baseline EWMA Chart,69.33264551894057,2.296875,2.9683014880744505,10.289866792,30.667354481059434,100.0,0.0,1.0,3438,1.0,,,,tep4
TEP Mode 4,1719000,34,500,3438,5,Baseline EWMA Chart,69.33264551894057,2.296875,2.9683014880744505,10.289866792,30.667354481059434,100.0,0.0,1.0,3438,1.0,,,,tep4
TEP Mode 4,1719000,34,500,3438,7,Baseline EWMA Chart,69.33264551894057,2.296875,2.9683014880744505,10.289866792,30.667354481059434,100.0,0.0,1.0,3438,1.0,,,,tep4
TEP Mode 4,1719000,34,500,3438,10,Baseline EWMA Chart,69.33264551894057,2.296875,2.9683014880744505,10.289866792,30.667354481059434,100.0,0.0,1.0,3438,1.0,,,,tep4
TEP Mode 4,1719000,34,500,3438,3,Baseline Sliding-Window Bootstrap (W=2000),99.00933511275365,582.8671875,4.528286701861516,15.723557292,0.9906648872463536,100.0,0.0,1.0002944640753828,3437,0.9997091332169866,,,,tep4
TEP Mode 4,1719000,34,500,3438,5,Baseline Sliding-Window Bootstrap (W=2000),99.00933511275365,582.8671875,4.528286701861516,15.723557292,0.9906648872463536,100.0,0.0,1.001178897730622,3434,0.9988365328679464,,,,tep4
TEP Mode 4,1719000,34,500,3438,7,Baseline Sliding-Window Bootstrap (W=2000),99.00933511275365,582.8671875,4.528286701861516,15.723557292,0.9906648872463536,97.5609756097561,0.025,1.0071153276015417,3413,0.9927283304246656,,,,tep4
TEP Mode 4,1719000,34,500,3438,10,Baseline Sliding-Window Bootstrap (W=2000),99.00933511275365,582.8671875,4.528286701861516,15.723557292,0.9906648872463536,95.1219512195122,0.0512820512820512,1.0235081374321882,3357,0.9764397905759162,,,,tep4
TEP Mode 4,1719000,34,500,3438,3,Proposed RBULT-SPC,96.66493857577936,3.234375,12.664385312390932,43.735953042000006,3.3350614242206547,92.6829268292683,0.0789473684210526,1.008313539192399,3406,0.9906922629435718,65.25951134380453,34.74048865619547,0.0014705882352941,tep4
TEP Mode 4,1719000,34,500,3438,5,Proposed RBULT-SPC,96.66493857577936,3.234375,12.664385312390932,43.735953042000006,3.3350614242206547,36.58536585365854,1.7333333333333334,1.1414617716402828,2984,0.8679464805119256,65.25951134380453,34.74048865619547,0.0014705882352941,tep4
TEP Mode 4,1719000,34,500,3438,7,Proposed RBULT-SPC,96.66493857577936,3.234375,12.664385312390932,43.735953042000006,3.3350614242206547,12.195121951219512,6.0,1.2884395268981306,2626,0.7638161721931356,65.25951134380453,34.74048865619547,0.0014705882352941,tep4
